date	open	high	low	close
736718.000000	566.000000	571.500000	560.000000	561.500000
736719.000000	561.500000	605.000000	561.000000	598.000000
736720.000000	598.000000	600.000000	582.500000	594.000000
736721.000000	593.500000	612.000000	588.000000	609.500000
736729.000000	609.000000	612.000000	560.500000	566.000000
736732.000000	566.000000	568.000000	552.500000	555.500000
736733.000000	556.500000	577.500000	550.000000	573.000000
736734.000000	573.500000	591.500000	571.500000	587.500000
736735.000000	587.500000	595.000000	584.000000	587.500000
736736.000000	585.500000	634.500000	584.000000	623.000000
736739.000000	621.000000	659.500000	621.000000	659.000000
736740.000000	660.000000	663.500000	643.500000	659.000000
736741.000000	663.000000	663.000000	638.000000	646.000000
736742.000000	645.000000	668.500000	634.500000	638.500000
736743.000000	635.000000	656.000000	635.000000	650.000000
736746.000000	650.000000	663.500000	642.000000	661.000000
736747.000000	662.000000	685.000000	658.000000	677.500000
736748.000000	677.000000	678.000000	658.500000	668.000000
736749.000000	665.000000	674.000000	647.000000	655.000000
736750.000000	656.000000	660.000000	621.000000	641.500000
736753.000000	640.000000	672.500000	635.000000	654.500000
736754.000000	654.000000	657.500000	627.500000	629.500000
736755.000000	629.500000	641.500000	625.500000	633.500000
736756.000000	632.000000	649.000000	629.500000	638.000000
736757.000000	640.000000	640.000000	608.000000	628.500000
736760.000000	628.000000	633.000000	600.000000	604.000000
736761.000000	602.000000	611.000000	597.000000	604.500000
736762.000000	605.000000	612.000000	597.500000	599.500000
736763.000000	601.000000	604.000000	579.500000	593.500000
736764.000000	594.000000	599.000000	587.000000	591.500000
736767.000000	592.000000	607.000000	571.000000	607.000000
736768.000000	607.000000	611.500000	598.500000	603.500000
736769.000000	602.000000	653.000000	601.000000	653.000000
736770.000000	653.000000	661.500000	636.000000	656.000000
736771.000000	654.000000	654.500000	627.000000	638.500000
736774.000000	636.000000	650.000000	630.000000	637.000000
736775.000000	635.000000	636.500000	601.000000	605.500000
736776.000000	601.000000	609.000000	575.500000	577.000000
736777.000000	580.000000	590.500000	577.000000	580.500000
736778.000000	574.000000	590.000000	567.500000	580.500000
736781.000000	578.000000	579.500000	541.000000	549.500000
736782.000000	550.000000	561.000000	542.000000	543.000000
736783.000000	549.000000	574.000000	547.000000	571.000000
736784.000000	571.000000	581.500000	556.000000	559.000000
736785.000000	572.000000	576.000000	540.500000	552.000000
736790.000000	556.000000	578.500000	552.500000	559.500000
736791.000000	562.000000	574.000000	556.000000	560.000000
736792.000000	553.500000	555.500000	520.000000	525.500000
736795.000000	526.000000	531.500000	517.000000	520.000000
736796.000000	516.000000	531.000000	513.500000	524.500000
736797.000000	521.000000	522.500000	503.000000	506.000000
736798.000000	500.000000	514.500000	495.500000	505.500000
736799.000000	506.000000	519.000000	501.500000	507.500000
736802.000000	510.000000	514.000000	489.500000	493.000000
736803.000000	493.500000	496.000000	463.500000	468.000000
736804.000000	470.000000	482.500000	467.000000	480.000000
736805.000000	482.000000	490.000000	460.500000	488.500000
736806.000000	495.000000	515.000000	486.000000	505.500000
736809.000000	506.000000	509.000000	486.500000	503.000000
736810.000000	505.000000	506.000000	489.500000	498.000000
736811.000000	499.000000	514.000000	493.000000	496.500000
736812.000000	496.000000	506.500000	492.000000	506.000000
736813.000000	508.000000	521.000000	501.000000	521.000000
736817.000000	531.000000	539.000000	526.500000	533.500000
736818.000000	531.500000	536.000000	522.000000	523.000000
736819.000000	519.500000	519.500000	485.000000	485.000000
736820.000000	476.000000	479.000000	456.500000	461.500000
736823.000000	467.000000	484.500000	457.500000	466.500000
736824.000000	462.000000	469.000000	458.000000	466.000000
736825.000000	465.000000	479.000000	464.000000	474.500000
736826.000000	476.000000	482.500000	445.000000	465.000000
736827.000000	465.000000	466.500000	448.000000	450.500000
736830.000000	451.500000	462.500000	442.500000	457.000000
736831.000000	457.000000	462.000000	451.500000	461.000000
736832.000000	461.000000	481.000000	459.500000	477.500000
736833.000000	478.000000	480.500000	467.000000	468.500000
736834.000000	461.000000	490.500000	454.000000	489.000000
736837.000000	490.500000	501.000000	487.000000	494.000000
736838.000000	495.000000	498.000000	478.000000	479.000000
736839.000000	480.000000	481.500000	452.000000	455.500000
736840.000000	458.000000	466.000000	447.000000	448.000000
736841.000000	449.000000	456.000000	446.000000	454.000000
736846.000000	453.500000	455.000000	423.500000	424.500000
736847.000000	425.000000	427.500000	415.000000	420.000000
736848.000000	423.500000	434.500000	418.500000	429.500000
736851.000000	427.000000	443.000000	422.500000	435.000000
736852.000000	430.500000	438.000000	423.500000	432.000000
736853.000000	431.000000	437.500000	427.000000	432.500000
736854.000000	432.000000	436.500000	422.000000	423.000000
736855.000000	423.000000	427.500000	419.000000	423.500000
736858.000000	423.000000	437.500000	422.000000	434.000000
736859.000000	434.500000	435.500000	418.000000	418.500000
736860.000000	417.000000	432.000000	412.500000	432.000000
736861.000000	430.000000	431.500000	416.500000	423.000000
736862.000000	425.000000	436.000000	422.000000	426.500000
736865.000000	428.000000	439.500000	425.500000	432.500000
736866.000000	432.500000	437.500000	428.000000	430.500000
736867.000000	429.000000	433.500000	419.500000	433.500000
736868.000000	435.000000	438.500000	425.000000	425.500000
736869.000000	427.500000	434.500000	425.500000	434.000000
736872.000000	434.000000	434.500000	427.500000	433.000000
736873.000000	434.500000	458.000000	431.500000	456.500000
736874.000000	457.000000	460.500000	453.500000	457.500000
736875.000000	460.000000	484.500000	459.000000	477.000000
736876.000000	475.000000	476.500000	465.000000	473.500000
736879.000000	470.500000	488.000000	470.000000	487.000000
736880.000000	489.000000	493.000000	462.000000	465.000000
736881.000000	468.000000	479.500000	465.500000	469.500000
736882.000000	465.000000	472.500000	457.000000	471.000000
736883.000000	469.500000	484.000000	465.000000	481.500000
736886.000000	480.500000	485.500000	475.000000	480.000000
736887.000000	479.000000	498.000000	477.500000	488.500000
736888.000000	489.000000	499.000000	483.500000	488.500000
736889.000000	490.000000	494.000000	481.000000	491.000000
736890.000000	489.000000	490.500000	472.000000	481.000000
736893.000000	482.000000	501.000000	481.000000	494.500000
736894.000000	496.500000	524.000000	496.000000	517.000000
736895.000000	517.500000	535.000000	517.000000	532.000000
736896.000000	534.500000	536.500000	515.500000	517.000000
736897.000000	517.500000	523.000000	508.500000	521.000000
736900.000000	523.000000	524.500000	502.000000	512.000000
736901.000000	513.000000	531.000000	512.500000	526.500000
736902.000000	531.000000	534.500000	514.000000	518.000000
736903.000000	519.000000	527.500000	515.000000	527.000000
736904.000000	526.000000	534.000000	523.000000	530.000000
736907.000000	530.000000	570.500000	529.500000	570.500000
736908.000000	575.000000	582.000000	566.500000	566.500000
736909.000000	566.000000	573.000000	557.500000	567.500000
736910.000000	564.000000	580.000000	559.000000	570.500000
736911.000000	572.000000	580.500000	567.000000	574.000000
736914.000000	575.500000	619.000000	570.500000	594.000000
736915.000000	594.500000	603.500000	581.000000	585.000000
736916.000000	583.000000	601.000000	583.000000	600.500000
736917.000000	602.000000	605.000000	591.000000	600.000000
736918.000000	598.000000	603.500000	565.500000	570.500000
736921.000000	570.000000	579.000000	557.000000	558.000000
736922.000000	558.000000	571.000000	555.000000	567.500000
736923.000000	569.000000	573.000000	562.500000	566.000000
736924.000000	567.000000	594.000000	567.000000	586.000000
736925.000000	585.000000	613.500000	581.000000	612.000000
736928.000000	604.000000	625.000000	590.500000	621.500000
736929.000000	619.500000	632.500000	618.500000	625.500000
736930.000000	622.000000	622.000000	595.000000	603.000000
736931.000000	603.000000	621.500000	594.000000	606.000000
736932.000000	606.000000	618.500000	601.000000	610.000000
736935.000000	607.000000	610.500000	591.000000	596.000000
736936.000000	594.000000	602.000000	583.500000	587.500000
736937.000000	588.000000	595.500000	581.500000	591.500000
736938.000000	600.000000	633.500000	583.500000	601.000000
736939.000000	630.000000	630.000000	600.500000	623.500000
736942.000000	603.500000	623.000000	600.000000	615.000000
736943.000000	618.500000	618.500000	590.000000	615.000000
736944.000000	605.000000	605.000000	590.000000	590.000000
736945.000000	587.000000	587.000000	583.000000	583.000000
736946.000000	580.000000	612.500000	576.500000	576.500000
736949.000000	561.000000	574.000000	561.000000	571.000000
736950.000000	575.500000	585.000000	574.000000	585.000000
736951.000000	537.500000	599.000000	537.500000	598.500000
736952.000000	575.000000	575.000000	539.500000	575.000000
